DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LT,2017,41926,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LT,2018,73061,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LT,2019,84088,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LT,2020,19966,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LT,2021,33609,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LT,2022,60000,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LT,2023,80450,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2012,37090,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2013,41998,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2014,40541,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2015,27681,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2016,31545,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2017,49636,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2018,49710,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2019,48390,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2020,24772,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2021,31310,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2022,73554,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LU,2023,79595,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2022,32933,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,LV,2023,63006,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,ME,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MK,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MK,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2012,9919,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2013,12634,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2014,10277,bu
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2016,5264,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2017,6317,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2018,10086,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2019,9856,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,MT,2023,8220,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2012,567425,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2013,494282,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2014,502251,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2015,446786,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2016,360574,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2017,513866,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2018,558727,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2019,623212,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2020,148701,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2021,121916,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2022,419003,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NL,2023,517290,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NO,2013,95353,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NO,2014,127567,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NO,2015,143212,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NO,2016,111604,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NO,2017,99984,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NO,2018,103103,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,NO,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2012,355508,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2013,338093,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2014,424490,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2015,419803,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2016,208603,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2017,242483,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2018,308310,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2019,341106,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2020,72254,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2021,147280,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2022,316630,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PL,2023,442891,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2012,117138,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2013,88524,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2014,83914,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2015,96484,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2016,68933,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2017,97044,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2018,161378,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2019,164901,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2020,27504,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2021,31882,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2022,159595,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,PT,2023,181608,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2012,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2021,31862,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2022,22374,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RO,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,RS,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2014,138438,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2015,131179,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2016,197877,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2017,497289,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2018,304561,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2019,350594,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SE,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2012,26968,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2013,24163,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2014,22855,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2018,23531,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2022,35237,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SI,2023,47918,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2012,167886,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2018,104756,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2019,166128,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2022,74332,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,SK,2023,159171,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,UK,2012,2240664,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR,TOTAL,N_GE1,NR,UK,2013,2289989,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AL,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AL,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AL,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2012,185230,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2013,200216,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2014,218169,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2015,252762,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2016,113438,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2017,205173,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2018,238887,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2019,254833,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2020,51512,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2022,240269,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,AT,2023,275590,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2012,425599,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2013,530180,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2014,390084,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2015,388360,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2016,298996,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2017,479532,b
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2018,543603,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2019,602620,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2020,229982,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2021,181452,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2022,530190,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BE,2023,613037,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,BG,2023,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2012,466738,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2013,399135,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2014,244246,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2015,200374,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2016,190875,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2017,346126,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2018,301067,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2019,432955,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2020,159101,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2021,191098,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CH,2022,216438,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2012,8850,bu
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2013,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2014,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2015,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2016,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2017,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2018,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2019,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2021,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2022,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CY,2023,20743,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2012,355770,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2013,263460,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2014,270261,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2015,172287,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2016,168975,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2017,339432,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2018,369150,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2019,407685,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2021,194981,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2022,600900,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,CZ,2023,583835,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2012,2507671,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2013,2888672,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2014,2804299,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2015,2254636,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2016,1946502,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2017,3495849,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2018,3732370,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2019,3135587,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2020,598101,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2021,1035643,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2022,1744204,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DE,2023,2661450,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2012,211737,
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2013,150109,bu
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2014,129848,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2015,119778,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2016,104574,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2017,98587,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2018,65506,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2019,179010,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2020,,u
ESTAT:TIN00190(1.0),16/10/24 11:00:00,A,AFR_OTH,TOTAL,N_GE1,NR,DK,2021,,u
